Activity Type,Date,Favorite,Title,Distance,Calories,Time,Avg Run Cadence,Max Run Cadence,Avg Pace,Best Pace,Elev Gain,Elev Loss,Avg Stride Length,Avg Vertical Ratio,Avg Vertical Oscillation,Training Stress Score®,Grit,Flow,Dive Time,Min Temp,Surface Interval,Decompression,Best Lap Time,Number of Laps,Max Temp,Moving Time,Elapsed Time,Min Elevation,Max Elevation
Running,2/28/19 15:19,FALSE,Ossining - Running,3.29,313,0:25:37,174,188,7:47,2:52,184,184,1.18,0,0,0,0,0,0:00,0,0:00,No,02:10.2,4,0,0:25:26,0:25:37,230,371
Running,10/4/18 15:49,FALSE,Ossining Running,2.61,240,0:20:15,172,176,7:46,6:49,4,--,1.21,0,0,0,0,0,0:00,0,0:00,No,00:00.0,3,0,0:20:15,0:20:15,240,248
Running,3/19/19 15:54,FALSE,Running,3.27,307,0:25:23,174,192,7:46,5:43,--,--,1.2,0,0,0,0,0,0:00,0,0:00,No,02:11.7,4,0,0:25:14,0:25:23,--,--
Running,6/26/19 8:13,FALSE,Ossining Running,3.01,283,0:23:21,174,184,7:46,4:31,207,79,1.2,0,0,0,0,0,0:00,0,0:00,No,00:02.7,4,0,0:23:08,0:23:21,162,370
Running,1/30/20 19:01,FALSE,Running,3.01,284,0:23:20,186,192,7:45,7:05,--,--,1.12,0,0,0,0,0,0:00,0,0:00,No,00:03.2,4,0,0:23:19,0:23:20,--,--
Running,8/26/19 6:32,FALSE,Waltham Running,2.97,281,0:23:03,176,184,7:45,6:43,74,108,1.18,0,0,0,0,0,0:00,0,0:00,No,07:16.3,3,0,0:23:03,0:23:03,36,144
Running,1/16/20 20:41,FALSE,Running,3.01,281,0:23:21,182,202,7:45,5:51,--,--,1.14,0,0,0,0,0,0:00,0,0:00,No,00:03.2,4,0,0:23:20,0:23:21,--,--
Running,12/14/18 15:53,FALSE,Running,1.99,181,0:15:27,174,190,7:45,5:47,--,--,1.19,0,0,0,0,0,0:00,0,0:00,No,00:00.0,2,0,0:15:26,0:15:27,--,--
Running,6/1/19 18:31,FALSE,Running,3.24,303,0:25:02,176,188,7:44,5:50,--,--,1.18,0,0,0,0,0,0:00,0,0:00,No,01:57.5,4,0,0:24:41,0:25:02,--,--
Running,4/11/19 7:12,FALSE,Ossining Running,1.25,119,09:39.8,176,184,7:44,5:21,82,54,1.19,0,0,0,0,0,0:00,0,0:00,No,02:04.0,2,0,09:37.8,09:39.8,157,223
Running,1/8/19 8:33,FALSE,Ossining Running,2.29,211,0:17:38,174,178,7:42,6:54,6,6,1.2,0,0,0,0,0,0:00,0,0:00,No,00:00.0,3,0,0:17:38,0:17:38,240,245
Running,6/29/19 11:39,FALSE,Running,3.01,285,0:23:11,182,190,7:42,6:27,--,--,1.15,0,0,0,0,0,0:00,0,0:00,No,00:02.1,4,0,0:23:01,0:23:25,--,--
Running,10/15/19 21:21,FALSE,Waltham Running,7.44,703,0:57:08,178,186,7:41,7:10,13,11,1.18,0,0,0,0,0,0:00,0,0:00,No,03:16.5,8,0,0:57:07,0:57:08,39,46
Running,7/5/19 11:18,FALSE,Running,3.5,329,0:26:53,186,196,7:41,7:04,--,--,1.13,0,0,0,0,0,0:00,0,0:00,No,03:55.4,4,0,0:26:43,0:26:53,--,--
Running,8/28/19 20:39,FALSE,Running,2.79,262,0:21:28,182,196,7:41,6:10,--,--,1.15,0,0,0,0,0,0:00,0,0:00,No,05:43.6,3,0,0:21:28,0:21:28,--,--
Running,11/20/18 15:55,FALSE,Running,3.16,286,0:24:19,174,184,7:41,5:41,--,--,1.21,0,0,0,0,0,0:00,0,0:00,No,00:00.0,4,0,0:24:19,0:24:22,--,--
Running,4/21/19 10:35,FALSE,Ossining Running,2.01,190,0:15:25,176,184,7:41,4:21,104,43,1.19,0,0,0,0,0,0:00,0,0:00,No,00:02.0,3,0,0:15:15,0:15:25,162,259
Running,10/17/19 20:49,FALSE,Running,7.01,660,0:53:45,174,182,7:40,6:50,--,--,1.21,0,0,0,0,0,0:00,0,0:00,No,00:01.1,8,0,0:53:44,0:53:45,--,--
Running,8/28/18 10:04,FALSE,Running,0.79,71,06:01.7,174,190,7:39,5:44,--,--,1.21,0,0,0,0,0,0:00,0,0:00,No,00:00.0,2,0,0:06:02,06:01.7,--,--
Running,9/1/19 11:50,FALSE,Waltham Running,4.01,377,0:30:36,176,184,7:38,5:58,3,--,1.2,0,0,0,0,0,0:00,0,0:00,No,00:02.4,5,0,0:30:35,0:33:13,38,47
Running,7/21/18 7:37,FALSE,Ossining Running,3.14,279,0:23:53,170,184,7:37,6:08,296,271,1.25,0,0,0,0,0,0:00,0,0:00,No,00:00.0,4,0,0:23:53,0:23:53,108,357
Running,6/3/21 18:15,FALSE,Running,3.23,303,0:24:33,184,198,7:37,5:53,--,--,1.16,0,0,0,0,0,0:00,0,0:00,No,01:34.9,4,0,0:24:33,0:24:33,--,--
Running,3/22/21 16:16,FALSE,Waltham Running,3.41,355,0:25:56,184,192,7:36,5:46,65,60,1.15,0,0,0,0,0,0:00,0,0:00,No,02:47.6,4,0,0:25:55,0:26:37,36,92
Running,3/20/19 16:25,FALSE,Running,0.13,9,00:57.2,192,192,7:36,3:35,--,--,1.1,0,0,0,0,0,0:00,0,0:00,No,00:00.0,1,0,0:00:54,00:57.2,--,--
Running,9/30/18 16:16,FALSE,Ossining Running,3.44,312,0:26:04,172,180,7:35,6:27,166,168,1.24,0,0,0,0,0,0:00,0,0:00,No,00:00.0,4,0,0:26:04,0:26:04,162,266
Running,9/17/20 19:02,FALSE,Waltham Running,3.15,297,0:23:53,180,190,7:35,6:24,1,--,1.18,0,0,0,0,0,0:00,0,0:00,No,00:56.1,4,0,0:23:52,0:23:53,39,45
Running,12/5/18 16:00,FALSE,Ossining Running,1.86,168,0:14:00,174,190,7:33,5:58,2,--,1.23,0,0,0,0,0,0:00,0,0:00,No,00:00.0,2,0,0:14:00,0:14:26,240,245
Running,10/3/18 16:17,FALSE,Ossining Running,2.68,235,0:20:15,170,200,7:33,4:58,184,187,1.25,0,0,0,0,0,0:00,0,0:00,No,00:00.0,3,0,0:20:15,0:20:15,377,433
Running,9/13/18 15:45,FALSE,Ossining Running,3.1,284,0:23:20,172,186,7:32,5:11,3,4,1.25,0,0,0,0,0,0:00,0,0:00,No,00:00.0,5,0,0:23:21,0:23:20,240,245
Running,1/5/19 16:44,FALSE,Ossining Running,3.09,284,0:23:10,174,190,7:30,5:20,16,25,1.23,0,0,0,0,0,0:00,0,0:00,No,00:00.0,4,0,0:23:10,0:23:10,306,318
Running,3/24/21 15:50,FALSE,Waltham Running,0.53,55,03:56.7,184,190,7:29,7:01,--,--,1.17,0,0,0,0,0,0:00,0,0:00,No,03:56.7,1,0,03:56.7,03:56.7,39,45
Running,5/4/21 20:14,FALSE,Ossining Running,0.5,47,03:45.9,186,194,7:29,6:13,--,--,1.16,0,0,0,0,0,0:00,0,0:00,No,03:45.9,1,0,03:45.9,03:45.9,307,318
Running,12/5/18 15:52,FALSE,Ossining Running,0.77,68,05:44.5,174,190,7:27,5:27,--,--,1.24,0,0,0,0,0,0:00,0,0:00,No,00:00.0,1,0,0:05:41,05:44.5,240,245
Running,11/7/18 16:23,FALSE,Ossining Running,2.02,176,0:15:04,170,200,7:27,3:42,5,2,1.27,0,0,0,0,0,0:00,0,0:00,No,00:00.0,3,0,0:15:04,0:15:04,240,246
Running,10/5/19 21:11,FALSE,Waltham Running,7.18,677,0:53:15,180,194,7:25,6:45,7,7,1.2,0,0,0,0,0,0:00,0,0:00,No,01:16.5,8,0,0:53:13,0:53:15,39,45
Running,3/28/19 15:49,FALSE,Running,2.01,187,0:14:53,174,186,7:25,5:34,--,--,1.25,0,0,0,0,0,0:00,0,0:00,No,00:03.0,3,0,0:14:44,0:14:53,--,--
Running,7/1/19 21:41,FALSE,Running,3.5,329,0:25:41,188,202,7:20,5:14,--,--,1.16,0,0,0,0,0,0:00,0,0:00,No,03:41.9,4,0,0:25:30,0:25:41,--,--
Running,8/4/18 9:05,FALSE,Ossining Running,1.5,134,0:10:59,168,180,7:20,1:19,6,--,1.31,0,0,0,0,0,0:00,0,0:00,No,00:00.0,2,0,0:10:59,0:10:59,318,330
Running,11/12/18 10:26,FALSE,Ossining Running,0.51,46,03:42.7,174,176,7:19,6:24,--,--,1.26,0,0,0,0,0,0:00,0,0:00,No,00:00.0,1,0,0:03:37,03:42.7,240,245
Running,8/31/18 9:51,FALSE,Running,2.8,254,0:20:27,174,184,7:19,5:31,--,--,1.26,0,0,0,0,0,0:00,0,0:00,No,00:00.0,5,0,0:20:27,0:20:27,--,--
Running,9/8/18 9:04,FALSE,Ossining Running,2.89,263,0:21:07,174,214,7:19,4:21,185,230,1.27,0,0,0,0,0,0:00,0,0:00,No,00:00.0,5,0,0:21:07,0:21:07,16,193
Running,9/29/20 18:50,FALSE,Running,0.21,19,01:31.4,192,194,7:18,6:17,--,--,1.15,0,0,0,0,0,0:00,0,0:00,No,01:31.4,1,0,0:01:31,01:31.4,--,--
Running,3/24/21 16:01,FALSE,Waltham Running,0.51,53,03:43.0,186,192,7:16,6:23,--,--,1.19,0,0,0,0,0,0:00,0,0:00,No,03:43.0,1,0,03:43.0,03:43.0,39,45
Running,12/5/18 16:21,FALSE,Running,0.08,7,00:35.0,126,172,7:16,5:11,--,--,1.76,0,0,0,0,0,0:00,0,0:00,No,00:00.0,1,0,0:00:31,00:35.0,--,--
Running,9/29/18 11:15,FALSE,White Plains Running,3.07,285,0:22:19,172,214,7:16,4:25,210,206,1.29,0,0,0,0,0,0:00,0,0:00,No,00:00.0,4,0,0:21:58,0:22:19,198,295
Running,10/1/20 19:24,FALSE,Waltham Running,2.08,195,0:15:06,184,192,7:15,6:44,5,--,1.21,0,0,0,0,0,0:00,0,0:00,No,00:35.3,3,0,0:15:05,0:15:06,39,45
Running,9/27/18 16:00,FALSE,Ossining Running,3.16,289,0:22:53,170,184,7:14,5:41,166,164,1.31,0,0,0,0,0,0:00,0,0:00,No,00:00.0,4,0,0:22:53,0:22:53,230,371
Running,2/23/19 8:29,FALSE,Ossining Running,3.22,301,0:23:12,178,182,7:13,6:28,6,5,1.26,0,0,0,0,0,0:00,0,0:00,No,07:07.7,4,0,0:22:55,0:23:13,240,246
Running,3/13/19 16:18,FALSE,Running,0.23,20,01:38.3,174,184,7:12,5:34,--,--,1.28,0,0,0,0,0,0:00,0,0:00,No,00:00.0,1,0,0:01:37,01:38.6,--,--
Running,3/29/21 19:23,FALSE,Waltham Running,0.51,52,03:40.9,190,194,7:09,6:53,--,--,1.18,0,0,0,0,0,0:00,0,0:00,No,03:40.9,1,0,03:40.9,03:40.9,39,45
Running,9/12/20 14:02,FALSE,Running,0.2,18,01:25.0,188,202,7:09,5:55,--,--,1.2,0,0,0,0,0,0:00,0,0:00,No,01:25.0,1,0,0:01:24,01:25.0,--,--
Running,4/25/19 15:56,FALSE,Running,2.85,266,0:20:25,178,184,7:09,5:24,--,--,1.27,0,0,0,0,0,0:00,0,0:00,No,06:18.0,3,0,0:20:14,0:20:25,--,--
Running,11/7/18 16:02,FALSE,Ossining Running,2.08,185,0:14:51,174,196,7:09,4:28,6,5,1.29,0,0,0,0,0,0:00,0,0:00,No,00:00.0,3,0,0:14:51,0:14:51,240,246
Running,8/14/18 10:23,FALSE,Ossining Running,1.12,102,07:57.2,170,184,7:08,5:44,61,44,1.32,0,0,0,0,0,0:00,0,0:00,No,00:00.0,2,0,0:07:57,07:57.2,369,419
Running,12/5/18 16:19,FALSE,Running,0.08,7,00:33.6,124,172,7:07,5:25,--,--,1.82,0,0,0,0,0,0:00,0,0:00,No,00:00.0,1,0,0:00:30,00:33.6,--,--
Running,8/14/18 10:39,FALSE,Ossining Running,1.12,102,07:57.1,170,184,7:07,5:20,42,21,1.33,0,0,0,0,0,0:00,0,0:00,No,00:00.0,2,0,0:07:57,07:57.1,369,418
Running,8/21/18 10:26,FALSE,Ossining Running,0.66,61,04:40.5,172,180,7:07,5:10,22,24,1.32,0,0,0,0,0,0:00,0,0:00,No,00:00.0,2,0,0:04:40,04:40.5,369,419
Running,9/12/18 17:06,FALSE,Croton-on-Hudson Running,3.03,275,0:21:33,172,196,7:07,4:49,90,76,1.31,0,0,0,0,0,0:00,0,0:00,No,00:00.0,5,0,0:21:33,0:21:33,--,66
Running,3/24/21 16:08,FALSE,Waltham Running,0.53,54,03:43.6,186,192,7:06,6:27,--,--,1.22,0,0,0,0,0,0:00,0,0:00,No,03:43.6,1,0,03:43.6,03:43.6,39,45
Running,10/16/20 15:16,FALSE,Waltham Running,3.09,291,0:21:59,180,192,7:06,4:54,31,30,1.26,0,0,0,0,0,0:00,0,0:00,No,00:40.6,4,0,0:21:58,0:21:59,36,70
Running,11/28/18 15:56,FALSE,Running,0.74,66,05:13.0,176,200,7:06,4:28,--,--,1.29,0,0,0,0,0,0:00,0,0:00,No,00:00.0,1,0,0:05:10,05:13.0,--,--
Running,5/12/21 13:18,FALSE,Ossining Running,0.5,47,03:33.3,188,194,7:04,5:56,--,6,1.21,0,0,0,0,0,0:00,0,0:00,No,03:33.3,1,0,03:33.3,03:33.3,318,329
Running,9/12/20 14:05,FALSE,Running,0.21,19,01:29.6,186,190,7:04,5:22,--,--,1.23,0,0,0,0,0,0:00,0,0:00,No,01:29.6,1,0,0:01:29,01:29.6,--,--
Running,3/12/19 15:56,FALSE,Ossining - Running,2.83,256,0:20:01,174,194,7:04,4:37,33,38,1.31,0,0,0,0,0,0:00,0,0:00,No,06:03.6,3,0,0:19:50,0:20:01,291,319
Running,9/6/20 18:23,FALSE,Running,0.09,8,00:36.8,196,204,7:03,5:27,--,--,1.16,0,0,0,0,0,0:00,0,0:00,No,00:36.8,1,0,00:36.8,00:36.8,--,--
Running,11/28/18 16:12,FALSE,Running,0.71,64,05:00.9,178,190,7:02,5:10,--,--,1.28,0,0,0,0,0,0:00,0,0:00,No,00:00.0,1,0,0:04:57,05:00.9,--,--
Running,11/5/18 16:13,FALSE,Running,2.58,233,0:18:02,172,190,7:00,5:46,--,--,1.33,0,0,0,0,0,0:00,0,0:00,No,00:00.0,3,0,0:18:02,0:23:27,--,--
Running,12/19/18 16:10,FALSE,Running,0.32,28,02:13.5,180,192,7:00,5:39,--,--,1.28,0,0,0,0,0,0:00,0,0:00,No,00:00.0,1,0,0:02:12,02:13.5,--,--
Running,3/11/19 16:46,FALSE,Ossining - Running,1.53,139,0:10:41,172,192,7:00,4:35,8,18,1.34,0,0,0,0,0,0:00,0,0:00,No,04:03.9,2,0,0:10:34,0:10:41,306,318
Running,5/30/19 20:24,FALSE,Running,3,280,0:20:58,182,194,6:59,5:23,--,--,1.26,0,0,0,0,0,0:00,0,0:00,No,00:01.1,4,0,0:20:49,0:20:58,--,--
Running,3/29/21 19:29,FALSE,Waltham Running,0.51,51,03:32.7,194,196,6:58,6:41,--,--,1.19,0,0,0,0,0,0:00,0,0:00,No,03:32.7,1,0,03:32.7,03:32.7,39,45
Running,10/18/18 16:00,FALSE,Running,0.45,40,03:08.3,174,180,6:57,6:12,--,--,1.33,0,0,0,0,0,0:00,0,0:00,No,00:00.0,1,0,0:03:03,03:08.3,--,--
Running,5/7/19 15:51,FALSE,Running,0.39,38,02:42.2,172,176,6:57,5:40,--,--,1.35,0,0,0,0,0,0:00,0,0:00,No,00:00.0,1,0,0:02:41,04:11.3,306,318
Running,11/28/18 16:04,FALSE,Running,0.71,63,04:54.9,178,192,6:57,5:15,--,--,1.3,0,0,0,0,0,0:00,0,0:00,No,00:00.0,1,0,0:04:51,04:54.9,--,--
Running,3/24/21 16:14,FALSE,Waltham Running,0.51,52,03:34.2,186,192,6:56,6:31,--,--,1.25,0,0,0,0,0,0:00,0,0:00,No,03:34.2,1,0,0:03:34,03:34.2,39,44
Running,10/18/18 16:07,FALSE,Running,0.45,40,03:06.8,174,180,6:55,6:10,--,--,1.34,0,0,0,0,0,0:00,0,0:00,No,00:00.0,1,0,0:03:05,03:06.8,--,--
Running,10/23/18 15:50,FALSE,Ossining Running,3.07,275,0:21:14,172,180,6:55,4:27,13,7,1.35,0,0,0,0,0,0:00,0,0:00,No,00:00.0,4,0,0:21:14,0:21:14,240,251
Running,11/19/18 16:24,FALSE,Running,0.6,54,04:07.7,174,178,6:54,6:12,--,--,1.34,0,0,0,0,0,0:00,0,0:00,No,00:00.0,1,0,0:04:04,04:07.7,--,--
Running,12/8/20 12:19,FALSE,Ossining Running,0.51,48,03:30.8,184,188,6:54,5:47,--,3,1.27,0,0,0,0,0,0:00,0,0:00,No,03:30.8,1,0,03:30.8,03:30.8,318,329
Running,3/25/19 15:57,FALSE,Running,0.57,52,03:53.9,176,182,6:53,5:49,--,--,1.33,0,0,0,0,0,0:00,0,0:00,No,00:00.0,1,0,0:03:51,03:53.9,--,--
Running,10/24/18 16:20,FALSE,Running,0.49,44,03:23.5,176,182,6:53,5:34,--,--,1.33,0,0,0,0,0,0:00,0,0:00,No,00:00.0,1,0,0:03:21,03:23.5,--,--
Running,1/31/19 7:16,FALSE,Running,2.04,184,0:14:03,180,188,6:53,5:34,--,--,1.29,0,0,0,0,0,0:00,0,0:00,No,06:30.0,3,0,0:13:50,0:14:03,--,--
Running,6/11/21 6:39,FALSE,Running,3.28,305,0:22:36,188,200,6:53,4:31,--,--,1.25,0,0,0,0,0,0:00,0,0:00,No,01:35.2,4,0,0:22:35,0:22:36,--,--
Running,10/5/18 17:26,FALSE,Croton-on-Hudson Running,3.15,280,0:21:42,174,208,6:53,4:13,65,63,1.34,0,0,0,0,0,0:00,0,0:00,No,00:00.0,4,0,0:20:28,0:21:42,--,66
Running,10/9/18 16:46,FALSE,Croton-on-Hudson Running,2.98,270,0:20:30,174,200,6:53,3:29,71,70,1.35,0,0,0,0,0,0:00,0,0:00,No,00:00.0,3,0,0:20:20,0:20:30,--,66
Running,3/14/21 18:28,FALSE,Running,0.5,51,03:26.4,182,188,6:52,5:49,--,--,1.29,0,0,0,0,0,0:00,0,0:00,No,03:26.4,1,0,0:03:26,03:26.4,--,--
Running,4/3/19 15:52,FALSE,Running,0.92,79,06:18.1,164,192,6:52,3:32,--,--,1.43,0,0,0,0,0,0:00,0,0:00,No,00:00.0,1,0,0:06:14,06:18.1,--,--
Running,12/10/18 16:13,FALSE,Running,0.38,34,02:36.4,174,186,6:51,6:07,--,--,1.35,0,0,0,0,0,0:00,0,0:00,No,00:00.0,1,0,0:02:30,02:36.4,--,--
Running,6/16/18 5:42,FALSE,Ossining Running,2.08,188,0:14:15,168,178,6:51,5:51,17,9,1.4,0,0,0,0,0,0:00,0,0:00,No,00:00.0,3,0,0:14:16,0:18:05,306,318
Running,9/17/18 16:20,FALSE,Ossining Running,3.05,274,0:20:53,174,192,6:51,4:00,136,136,1.36,0,0,0,0,0,0:00,0,0:00,No,00:00.0,5,0,0:20:54,0:33:46,368,410
Running,10/16/18 15:59,FALSE,Running,0.69,63,04:43.9,174,182,6:50,6:11,--,--,1.35,0,0,0,0,0,0:00,0,0:00,No,00:00.0,1,0,0:04:39,04:43.9,--,--
Running,10/20/18 10:32,FALSE,Ossining Running,0.68,61,04:38.1,174,184,6:50,5:46,29,25,1.35,0,0,0,0,0,0:00,0,0:00,No,00:00.0,1,0,0:04:34,04:38.1,368,421
Running,5/12/21 13:28,FALSE,Ossining Running,0.5,46,03:26.8,192,200,6:50,5:45,--,--,1.23,0,0,0,0,0,0:00,0,0:00,No,03:26.8,1,0,0:03:26,04:58.1,318,328
Running,9/20/19 22:18,FALSE,Waltham Running,5.01,464,0:34:16,184,200,6:50,5:08,4,2,1.28,0,0,0,0,0,0:00,0,0:00,No,00:02.6,6,0,0:34:14,0:34:16,38,46
Running,7/14/18 9:30,FALSE,Mt Pleasant Running,2,181,0:13:42,174,188,6:50,0:53,109,118,1.35,0,0,0,0,0,0:00,0,0:00,No,00:00.0,3,0,0:13:41,0:15:52,28,159
Running,8/14/18 10:07,FALSE,Ossining Running,1.12,104,07:39.4,170,180,6:49,5:37,43,41,1.39,0,0,0,0,0,0:00,0,0:00,No,00:00.0,2,0,0:07:40,07:39.4,368,421
Running,11/24/18 10:08,FALSE,Running,0.05,4,00:21.8,178,180,6:49,4:32,--,--,1.33,0,0,0,0,0,0:00,0,0:00,No,00:00.0,1,0,0:00:19,00:21.8,--,--
Running,2/25/19 14:51,FALSE,Ossining - Running,0.51,47,03:29.4,174,176,6:48,6:30,--,--,1.36,0,0,0,0,0,0:00,0,0:00,No,00:00.0,1,0,0:03:26,03:29.4,240,244
Running,4/6/21 18:11,FALSE,Waltham Running,0.52,47,03:32.1,194,200,6:48,6:21,--,--,1.22,0,0,0,0,0,0:00,0,0:00,No,03:32.1,1,0,0:03:32,03:32.1,39,45
Running,4/6/21 18:03,FALSE,Waltham Running,0.52,53,03:32.7,194,198,6:48,6:20,--,--,1.22,0,0,0,0,0,0:00,0,0:00,No,03:32.7,1,0,03:32.7,03:32.7,39,45
Running,1/8/19 15:49,FALSE,Running,3,271,0:20:22,180,192,6:48,5:10,--,--,1.32,0,0,0,0,0,0:00,0,0:00,No,00:00.0,3,0,0:20:22,0:20:22,--,--
Running,6/23/21 6:54,FALSE,Waltham Running,1.05,97,07:07.7,192,198,6:47,6:15,--,--,1.24,0,0,0,0,0,0:00,0,0:00,No,00:19.9,2,0,07:07.7,07:07.7,39,46
Running,5/4/21 20:22,FALSE,Ossining Running,0.52,48,03:30.8,190,194,6:47,6:06,--,--,1.25,0,0,0,0,0,0:00,0,0:00,No,03:30.8,1,0,03:30.8,03:30.8,307,318
Running,10/18/18 15:54,FALSE,Running,0.45,40,03:04.0,176,182,6:47,6:01,--,--,1.35,0,0,0,0,0,0:00,0,0:00,No,00:00.0,1,0,0:02:58,03:04.0,--,--
Running,8/21/18 10:19,FALSE,Ossining Running,0.66,61,04:28.2,172,184,6:47,5:34,21,24,1.38,0,0,0,0,0,0:00,0,0:00,No,00:00.0,2,0,0:04:28,04:28.2,369,419
Running,3/11/19 16:26,FALSE,Ossining - Running,1.55,134,0:10:29,172,190,6:47,4:39,8,8,1.37,0,0,0,0,0,0:00,0,0:00,No,04:04.1,2,0,0:10:06,0:10:29,305,318
Running,11/19/18 16:16,FALSE,Running,0.28,25,01:55.1,176,182,6:46,6:05,--,--,1.35,0,0,0,0,0,0:00,0,0:00,No,00:00.0,1,0,0:01:53,01:55.1,--,--
Running,11/19/18 16:00,FALSE,Running,0.58,53,03:57.1,174,180,6:46,5:59,--,--,1.37,0,0,0,0,0,0:00,0,0:00,No,00:00.0,1,0,0:03:54,03:57.1,--,--
Running,8/23/18 10:56,FALSE,Running,0.44,39,02:58.0,176,184,6:46,5:44,--,--,1.35,0,0,0,0,0,0:00,0,0:00,No,00:00.0,1,0,0:02:57,02:58.0,--,--
Running,10/24/18 16:26,FALSE,Running,0.49,44,03:18.8,178,186,6:46,5:12,--,--,1.34,0,0,0,0,0,0:00,0,0:00,No,00:00.0,1,0,0:03:18,03:18.8,--,--
Running,1/27/19 8:18,FALSE,Ossining Running,2.08,187,0:14:01,176,186,6:45,5:38,5,1,1.36,0,0,0,0,0,0:00,0,0:00,No,00:00.0,3,0,0:13:49,0:14:01,240,246
Running,3/20/19 16:29,FALSE,Running,0.27,25,01:48.9,186,190,6:45,4:48,--,--,1.28,0,0,0,0,0,0:00,0,0:00,No,00:00.0,1,0,0:01:45,01:48.9,--,--
Running,6/17/20 17:17,FALSE,Ossining Running,2.69,256,0:18:10,120,150,6:45,4:42,102,24,2,0,0,0,0,0,0:00,0,0:00,No,05:09.8,3,0,0:18:09,0:18:10,120,204
Running,9/15/18 10:14,FALSE,Ossining Running,0.71,63,04:45.2,174,184,6:44,5:24,31,33,1.37,0,0,0,0,0,0:00,0,0:00,No,00:00.0,2,0,0:04:46,04:45.2,369,419
Running,10/8/20 19:18,FALSE,Waltham Running,2.08,192,0:13:57,186,192,6:43,5:36,2,--,1.28,0,0,0,0,0,0:00,0,0:00,No,00:25.3,3,0,0:13:55,0:13:57,39,45
Running,8/23/18 10:41,FALSE,Running,0.45,40,02:59.7,176,188,6:43,5:25,--,--,1.36,0,0,0,0,0,0:00,0,0:00,No,00:00.0,1,0,0:02:58,02:59.7,--,--
Running,8/23/18 10:46,FALSE,Running,0.45,40,03:00.3,176,186,6:42,5:53,--,--,1.36,0,0,0,0,0,0:00,0,0:00,No,00:00.0,1,0,0:03:00,03:00.3,--,--
Running,10/24/18 16:13,FALSE,Running,0.49,44,03:17.3,176,186,6:42,5:07,--,--,1.36,0,0,0,0,0,0:00,0,0:00,No,00:00.0,1,0,0:03:15,03:17.3,--,--
Running,8/23/18 10:51,FALSE,Running,0.44,40,02:57.6,176,186,6:40,5:45,--,--,1.37,0,0,0,0,0,0:00,0,0:00,No,00:00.0,1,0,0:02:55,02:57.6,--,--
Running,9/12/20 14:08,FALSE,Running,0.21,19,01:24.4,186,190,6:40,5:31,--,--,1.3,0,0,0,0,0,0:00,0,0:00,No,01:24.4,1,0,0:01:24,01:24.4,--,--
Running,9/15/18 9:59,FALSE,Ossining Running,0.68,62,04:30.9,176,192,6:40,5:09,24,21,1.37,0,0,0,0,0,0:00,0,0:00,No,00:00.0,2,0,0:04:31,04:30.9,368,421
Running,10/20/18 10:17,FALSE,Ossining Running,0.67,61,04:28.4,176,190,6:39,5:36,28,25,1.38,0,0,0,0,0,0:00,0,0:00,No,00:00.0,1,0,0:04:24,04:28.4,369,420
Running,8/21/18 10:11,FALSE,Ossining Running,0.67,62,04:27.0,172,184,6:39,5:05,21,26,1.41,0,0,0,0,0,0:00,0,0:00,No,00:00.0,2,0,0:04:27,04:27.0,369,417
Running,1/30/19 7:15,FALSE,Ossining Running,2.08,189,0:13:46,176,188,6:38,5:55,3,--,1.37,0,0,0,0,0,0:00,0,0:00,No,00:00.0,3,0,0:13:42,0:13:46,240,246
Running,10/20/18 10:24,FALSE,Ossining Running,0.68,62,04:32.0,174,182,6:38,5:38,28,24,1.39,0,0,0,0,0,0:00,0,0:00,No,00:00.0,1,0,0:04:31,04:32.0,369,422
Running,12/18/18 15:49,FALSE,Ossining Running,3,271,0:19:55,174,186,6:38,3:21,4,--,1.39,0,0,0,0,0,0:00,0,0:00,No,00:00.0,3,0,0:19:55,0:20:08,240,250
Running,4/14/21 17:55,FALSE,Waltham Running,0.52,47,03:25.2,192,194,6:37,6:11,--,--,1.27,0,0,0,0,0,0:00,0,0:00,No,03:25.2,1,0,0:03:25,03:25.2,39,45
Running,2/24/21 17:15,FALSE,Running,0.14,13,00:53.9,184,186,6:37,5:12,--,--,1.32,0,0,0,0,0,0:00,0,0:00,No,00:53.9,1,0,00:53.9,00:53.9,--,--
Running,8/14/18 9:54,FALSE,Ossining Running,1.13,102,07:27.0,172,200,6:37,4:26,46,45,1.42,0,0,0,0,0,0:00,0,0:00,No,00:00.0,2,0,0:07:27,07:27.0,369,418
Running,3/18/19 16:11,FALSE,Running,0.48,44,03:12.2,178,192,6:37,3:56,--,--,1.37,0,0,0,0,0,0:00,0,0:00,No,00:00.0,1,0,0:03:08,03:12.2,--,--
Running,11/11/20 18:23,FALSE,Waltham Running,2.1,194,0:13:50,186,192,6:36,5:56,6,6,1.31,0,0,0,0,0,0:00,0,0:00,No,00:34.8,3,0,0:13:50,0:13:50,39,46
Running,4/14/21 17:46,FALSE,Waltham Running,0.52,48,03:27.2,190,194,6:35,6:16,--,--,1.29,0,0,0,0,0,0:00,0,0:00,No,03:27.2,1,0,0:03:27,03:27.2,39,45
Running,5/19/21 19:23,FALSE,Waltham Running,0.78,72,05:09.4,188,196,6:35,5:59,--,--,1.3,0,0,0,0,0,0:00,0,0:00,No,05:09.4,1,0,05:09.4,05:09.4,39,46
